,x,y,class,B8,B11
832,765355.7478,53080.50211,0,0.206200004,0.067822315
833,766488.8475,52982.99983,0,0.241999999,0.120883599
834,765985.4961,53886.65493,0,0.220599994,0.102464356
835,763719.3404,52665.54397,0,0.213,0.127203166
836,763543.2549,52869.07571,0,0.402999997,0.378627837
837,765355.1246,53058.60025,0,0.217800006,0.078317426
838,765182.7377,52987.9165,0,0.224800006,0.131759092
839,763971.1871,53528.03757,0,0.354000002,0.193893328
840,763782.3167,52608.4949,0,0.228799999,0.096170738
841,763834.3877,52697.61087,0,0.266799986,0.126990095
842,766333.5778,51616.02561,0,0.39320001,0.251589537
843,764982.7048,52607.3818,0,0.253600001,0.12816295
844,763705.8182,52586.60892,0,0.209199995,0.128439546
845,765040.971,52581.84223,0,0.250400007,0.129285097
846,763740.6969,52162.3806,0,0.316900015,0.161485851
847,765063.7384,52588.12093,0,0.2086,0.123096906
848,765221.9137,52966.34792,0,0.370599985,0.180087849
849,764812.2627,51456.21533,0,0.288599998,0.130309716
850,764858.6386,51469.47084,0,0.253899992,0.122677408
851,763974.5474,52169.87075,0,0.323100001,0.264436573
852,765338.9035,53069.84957,0,0.193499997,0.059431385
853,765845.1373,53820.21253,0,0.195999995,0.08966285
854,766131.2699,52994.16351,0,0.202199996,0.089747466
855,765357.7835,53045.60527,0,0.314900011,0.107873127
856,765233.5849,53026.19042,0,0.264200002,0.149405643
857,764842.6557,51446.54731,0,0.285100013,0.135036245
858,766093.3479,52995.60956,0,0.254599988,0.149687201
859,763956.6449,53544.84577,0,0.299400002,0.160543889
860,765173.6776,52966.62073,0,0.281599998,0.14832899
861,765809.4488,53801.70312,0,0.228200004,0.104951672
862,763777.6825,52593.04449,0,0.2016,0.071532756
863,765339.2709,53004.93749,0,0.476700008,0.1766482
864,763858.7666,52133.99326,0,0.312099993,0.181196615
865,764805.5318,51452.83828,0,0.315100014,0.154955104
866,764841.9124,51479.10961,0,0.252000004,0.113484979
867,764842.1982,52649.8587,0,0.325399995,0.180583119
868,766150.7099,52925.67607,0,0.317200005,0.134382546
869,763765.2567,52592.08409,0,0.195999995,0.067827761
870,765163.5684,52641.22737,0,0.210999995,0.123534091
871,766054.7518,53859.94637,0,0.317200005,0.13454929
872,765225.7087,51436.65935,0,0.376700014,0.172966719
873,765841.4298,53826.57159,0,0.195999995,0.08966285
874,763847.6854,52172.21296,0,0.317999989,0.180579975
875,763963.5173,52220.87645,0,0.25060001,0.134118214
876,765862.967,53844.18215,0,0.1787,0.078795694
877,763778.0792,52620.7392,0,0.263999999,0.105889171
878,766107.1776,52979.23967,0,0.332599998,0.124217927
879,765807.1582,53769.17423,0,0.250400007,0.128250182
880,766456.7335,52748.01924,0,0.206400007,0.113727346
881,765241.6279,51704.83887,0,0.191400006,0.108523495
882,763761.3213,52596.75857,0,0.195999995,0.067827761
883,765237.5056,53024.6754,0,0.264200002,0.149405643
884,764005.5633,54062.38004,0,0.288800001,0.141725421
885,765209.8753,52675.09545,0,0.237599999,0.144463629
886,765219.1882,52677.41986,0,0.201299995,0.117059298
887,765315.0603,53092.54282,0,0.184599996,0.060684133
888,764261.0857,52246.52172,0,0.279199988,0.174657106
889,765218.5626,52981.78732,0,0.296999991,0.167143941
890,766144.4237,53892.99995,0,0.191599995,0.094899356
891,765170.2429,52977.47309,0,0.237900004,0.137899458
892,764834.0374,52642.56855,0,0.326900005,0.170801267
893,766139.9404,52976.38324,0,0.180399999,0.070330352
894,766052.2832,53873.67309,0,0.169699997,0.068463683
895,765233.6018,51383.8823,0,0.356299996,0.175392553
896,765156.5598,52635.79222,0,0.282400012,0.160955489
897,765355.6652,53001.79319,0,0.5176,0.17394428
898,763697.794,52549.03215,0,0.310299993,0.144822389
899,765330.914,53105.43251,0,0.296299994,0.108212195
900,763709.4356,52549.8994,0,0.273200005,0.114630491
901,766157.5307,53002.37747,0,0.195800006,0.090083092
902,763771.9591,52569.6383,0,0.206499994,0.073851906
903,764852.4381,51425.87416,0,0.3565,0.207945958
904,765881.9781,53853.91679,0,0.174999997,0.066062473
905,764219.064,53309.94725,0,0.289200008,0.189562693
906,763798.3025,52685.51163,0,0.257200003,0.119949289
907,766466.753,52983.71446,0,0.30250001,0.139679357
908,763834.8086,52698.87635,0,0.266799986,0.126990095
909,765811.6906,53796.00613,0,0.177100003,0.066166431
910,764205.8424,53327.16559,0,0.292600006,0.192123234
911,765171.5812,53154.61588,0,0.186499998,0.079436906
912,765827.6422,53795.05112,0,0.185000002,0.072998196
913,766141.0998,53890.81366,0,0.191599995,0.094899356
914,765358.5351,53012.17138,0,0.483599991,0.1601969
915,763774.7121,52544.60561,0,0.275700003,0.14965418
916,764825.714,51452.12053,0,0.285299987,0.128967091
917,763961.4076,53541.48647,0,0.252799988,0.146254227
918,766014.0085,53895.09164,0,0.173600003,0.063386925
919,764952.547,52606.9468,0,0.325700015,0.141426653
920,765747.2922,53750.9075,0,0.344500005,0.150890097
921,765227.5192,51709.87801,0,0.325199991,0.24892351
922,764269.0811,52247.77044,0,0.279199988,0.174657106
923,763705.9586,52684.75426,0,0.342599988,0.203439102
924,765354.4211,53066.19775,0,0.193499997,0.061210189
925,765220.3901,52686.16411,0,0.218799993,0.125215113
926,763740.8036,52572.04114,0,0.158999994,0.041184094
927,763538.8999,52092.73755,0,0.325199991,0.236247271
928,764211.4363,51867.13185,0,0.367000014,0.218250409
929,765992.6594,53879.91099,0,0.170000002,0.069308378
930,764804.1471,51413.47155,0,0.317400008,0.233489066
931,765989.4941,53902.38335,0,0.37439999,0.180380344
932,765237.5253,53022.42918,0,0.264200002,0.149405643
933,763861.5737,52139.54483,0,0.262899995,0.1939677
934,766148.7844,52926.30101,0,0.339599997,0.145599008
935,765329.9156,53043.58088,0,0.372399986,0.131728306
936,766136.1405,52970.40674,0,0.180399999,0.070330352
937,765362.9389,53070.6754,0,0.263599992,0.088342875
938,765348.7456,53093.86978,0,0.249400005,0.086064287
939,765370.0847,52990.49712,0,0.522499979,0.185814992
940,765919.8557,53874.72062,0,0.172099993,0.070006691
941,763730.1425,52595.25657,0,0.162100002,0.048874032
942,766135.0918,53902.49467,0,0.208299994,0.084012434
943,766140.3766,52976.22182,0,0.242500007,0.084615253
944,766038.7263,53869.43571,0,0.2042,0.077788204
945,765245.7784,51731.31718,0,0.284099996,0.149874315
946,765318.1382,53064.98148,0,0.272799999,0.084728479
947,766022.5928,53875.50871,0,0.167600006,0.054732442
948,765340.2263,53057.96167,0,0.236599997,0.073916167
949,765340.3167,53067.22556,0,0.188299999,0.053988386
950,764855.999,51482.0916,0,0.261000007,0.126735747
951,763705.6323,52561.77793,0,0.175999999,0.085522093
952,765331.7896,53022.72186,0,0.432799995,0.157403409
953,765202.983,53021.37837,0,0.259000003,0.160431027
954,763735.4338,52618.50914,0,0.218199998,0.091590784
955,766017.7726,53895.85566,0,0.173600003,0.063386925
956,763553.8753,52879.06484,0,0.319999993,0.213616788
957,765337.4851,53021.98671,0,0.432799995,0.157403409
958,764935.6123,52621.70056,0,0.285699993,0.143432736
959,763711.5602,52653.67056,0,0.298900008,0.13182275
960,763769.3832,52312.15452,0,0.32190001,0.172322214
961,766359.6056,51643.09479,0,0.289499998,0.197890341
962,764790.3343,51462.29935,0,0.317000002,0.143909737
963,765777.9916,53779.5185,0,0.177300006,0.070919074
964,764807.5693,51402.05678,0,0.317000002,0.220652089
965,766013.3362,53858.00918,0,0.325599998,0.142530739
966,766489.0679,52979.81938,0,0.252600014,0.131196246
967,765870.9295,53844.64385,0,0.190500006,0.090355091
968,765928.3269,53872.77424,0,0.172199994,0.086577229
969,764852.562,51464.91835,0,0.253899992,0.122677408
970,764834.3584,51449.69354,0,0.253399998,0.130043477
971,764779.1759,51461.42468,0,0.308499992,0.184155911
972,765346.5482,53086.40165,0,0.231999993,0.071883149
973,766002.3966,53857.70596,0,0.3037,0.129417643
974,766013.7234,53887.88556,0,0.171499997,0.06186223
975,764946.0628,52608.47542,0,0.391600013,0.163604409
976,764959.6296,52606.74063,0,0.325700015,0.141426653
977,765352.5644,53014.5935,0,0.483599991,0.1601969
978,766125.9686,52951.46012,0,0.266600013,0.106051095
979,765205.8282,52661.03419,0,0.194399998,0.118615896
980,765284.735,53098.42762,0,0.373600006,0.17084232
981,765329.6132,53059.79085,0,0.32980001,0.107421041
982,763708.5279,52554.26155,0,0.1954,0.083066359
983,766097.6981,53891.24831,0,0.205699995,0.109803945
984,765808.197,53801.67868,0,0.228200004,0.104951672
985,766340.7226,51615.85681,0,0.3741,0.253365159
986,763613.4562,53317.65472,0,0.346500009,0.187025011
987,764815.3415,51448.37373,0,0.323199987,0.154455304
988,765203.2707,53002.77631,0,0.269400001,0.172184438
989,766122.9043,53897.41474,0,0.179700002,0.05213733
990,763744.7765,52564.02483,0,0.164199993,0.045714464
991,764857.9917,51441.88457,0,0.300399989,0.155350357
992,765345.1536,53103.63139,0,0.305500001,0.120269805
993,766022.3847,53886.30692,0,0.172600001,0.06245245
994,765384.6902,53028.12463,0,0.461499989,0.154210657
995,763708.2164,52581.13808,0,0.209199995,0.128439546
996,765220.3801,52671.22385,0,0.205799997,0.106599279
997,765334.2225,53019.71481,0,0.461600006,0.171386078
998,766488.3747,52971.0949,0,0.252600014,0.131196246
999,766124.2135,53887.03456,0,0.171599999,0.067679577
1000,765890.3351,53865.09959,0,0.173600003,0.073067591
1001,764672.0514,53413.65337,1,0.419699997,0.182584643
1002,766182.3684,52448.64643,1,0.408300012,0.154692277
1003,764208.0662,51840.6351,1,0.405400008,0.192267537
1004,765958.9857,51469.21743,1,0.210199997,0.048947196
1005,765266.1154,53314.98559,1,0.388799995,0.161961764
1006,765002.959,53719.73721,1,0.361000001,0.177427545
1007,764256.8135,52512.04624,1,0.343300015,0.273253202
1008,764675.6937,51753.41105,1,0.407799989,0.202303469
1009,765133.5001,52255.28897,1,0.402399987,0.202190891
1010,764875.2391,52113.17201,1,0.416799992,0.183022857
1011,766412.4773,51781.38084,1,0.420300007,0.231688425
1012,763812.012,52983.86047,1,0.422699988,0.181221008
1013,765375.5112,51574.66599,1,0.386400014,0.2603755
1014,765158.5327,51683.60525,1,0.298999995,0.240660504
1015,764166.4058,52790.93533,1,0.390799999,0.204147398
1016,765194.2739,53916.2656,1,0.405299991,0.19751516
1017,764484.2533,53715.27023,1,0.436800003,0.207245529
1018,763782.498,53270.90917,1,0.236000001,0.064913496
1019,766315.006,52410.87431,1,0.434399992,0.175225794
1020,765339.5401,52392.47246,1,0.460299999,0.206266388
1021,765400.9556,52856.50315,1,0.411199987,0.187753499
1022,763924.1319,53034.75965,1,0.352299988,0.148057431
1023,766197.4857,52410.9194,1,0.386599988,0.170018703
1024,763908.9408,52235.57808,1,0.36590001,0.160510764
1025,764954.079,53574.27941,1,0.606000006,0.241413563
1026,766181.5476,51491.08272,1,0.423599988,0.371874958
1027,765376.6975,51590.97412,1,0.330500007,0.242659688
1028,764680.5298,51841.23741,1,0.314999998,0.195177495
1029,765435.8379,51633.48115,1,0.339700013,0.223035708
1030,765201.9109,53692.21971,1,0.358599991,0.138782248
1031,764681.8098,51752.49668,1,0.423999995,0.20800066
1032,764083.674,54055.044,1,0.371199995,0.20052506
1033,763927.8173,52705.70837,1,0.419200003,0.191404909
1034,765498.0053,52395.54444,1,0.442900002,0.193165556
1035,763635.5708,51891.94759,1,0.307099998,0.270199805
1036,763817.2453,52968.36457,1,0.407299995,0.188434526
1037,765440.4777,51660.80809,1,0.349599987,0.195851013
1038,764019.9029,54054.76881,1,0.35679999,0.158466101
1039,764772.4358,51506.94392,1,0.354200006,0.171317413
1040,765150.5114,53350.07964,1,0.364600003,0.178845257
1041,764540.4975,52017.03439,1,0.407400012,0.166700125
1042,763754.1207,51698.42757,1,0.419999987,0.19510071
1043,764637.5704,52290.18895,1,0.390599996,0.16661644
1044,765371.9171,52826.76457,1,0.399599999,0.217162997
1045,764927.5244,53246.08732,1,0.408399999,0.177807286
1046,765983.1413,52054.20198,1,0.42840001,0.206128076
1047,764588.663,52219.00798,1,0.388599992,0.162017465
1048,764484.1977,51908.31144,1,0.396600008,0.16727297
1049,764698.5254,53465.95842,1,0.415899992,0.215587914
1050,765162.2336,53919.49556,1,0.400200009,0.153876796
1051,764503.1584,53643.26582,1,0.405999988,0.170480564
1052,764296.9328,52933.73563,1,0.361799985,0.191616178
1053,764745.0059,53787.19242,1,0.372200012,0.172238037
1054,763721.3663,51543.12925,1,0.471599996,0.220559552
1055,765137.0758,53658.2538,1,0.368999988,0.185127988
1056,764633.9231,52026.75528,1,0.34799999,0.202237532
1057,765329.0463,53913.62751,1,0.372999996,0.160553738
1058,764699.8693,53517.57551,1,0.284799993,0.189746499
1059,764635.1815,53651.74341,1,0.409500003,0.166654319
1060,764741.8167,53596.35805,1,0.385600001,0.241837829
1061,763788.0407,53888.31716,1,0.395700008,0.175178543
1062,763752.5571,52308.32215,1,0.384299994,0.191640407
1063,766153.2645,53190.76412,1,0.376700014,0.158436447
1064,765802.8439,52431.98804,1,0.393000007,0.276095212
1065,766135.7773,51505.80421,1,0.312900007,0.197136849
1066,763578.7624,52603.78632,1,0.361699998,0.231944248
1067,765063.0829,53667.88841,1,0.370000005,0.180012614
1068,764668.4399,51893.11602,1,0.411199987,0.182081789
1069,765360.5335,52641.77966,1,0.388599992,0.165106505
1070,765169.4516,53816.10387,1,0.385399997,0.166495189
1071,764796.6139,53613.55732,1,0.390199989,0.181744546
1072,765407.0557,53614.1135,1,0.361799985,0.138510793
1073,764439.1182,52993.30557,1,0.374599993,0.194903895
1074,764838.1289,53107.97742,1,0.403200001,0.157266095
1075,764770.4285,53925.42271,1,0.371300012,0.175811201
1076,764177.2053,51575.11616,1,0.375200003,0.197599396
1077,765120.3807,53579.71765,1,0.338999987,0.1757209
1078,765057.4702,53797.17034,1,0.386799991,0.15709582
1079,764178.0473,53322.15002,1,0.396699995,0.260212541
1080,766367.3431,53307.96748,1,0.333799988,0.122705989
1081,764403.4046,52253.38542,1,0.378699988,0.168290421
1082,764268.7022,52512.46891,1,0.328000009,0.264206022
1083,765516.653,51665.50543,1,0.359200001,0.198566198
1084,764955.7496,52375.99634,1,0.396200001,0.269454777
1085,765223.1926,53304.80922,1,0.391799986,0.162232816
1086,765382.3511,51597.99364,1,0.319400012,0.26113677
1087,765374.0915,53772.3885,1,0.359899998,0.183722079
1088,763615.4413,53207.68758,1,0.4005,0.168997392
1089,764976.9575,51480.0619,1,0.348800004,0.19624196
1090,764953.4625,51440.73885,1,0.359800011,0.220375791
1091,766256.8988,52723.84962,1,0.353300005,0.159117743
1092,766084.922,52789.57049,1,0.393999994,0.19715248
1093,763922.1585,51476.72394,1,0.328599989,0.16035293
1094,765020.4205,53381.42318,1,0.37560001,0.268117309
1095,765750.3445,52941.736,1,0.404500008,0.191094726
1096,765908.7172,52608.73912,1,0.333000004,0.243141964
1097,764159.7679,53994.97902,1,0.394600004,0.185753822
1098,764047.7151,52991.97121,1,0.368600011,0.221833482
1099,764533.3505,52052.46919,1,0.377799988,0.178908259
1100,766012.4408,52231.87169,1,0.424400002,0.20768626
1101,764398.9733,51662.03757,1,0.396600008,0.168072522
1102,764406.07,52630.25994,1,0.362500012,0.19687444
1103,764088.5844,53990.94161,1,0.425999999,0.198423028
1104,764754.8687,53700.7846,1,0.374199986,0.174333617
1105,766201.0521,52593.37601,1,0.405699998,0.155385882
1106,765401.9106,53731.82305,1,0.398400009,0.156522766
1107,764689.0601,52707.63528,1,0.422800004,0.237055138
1108,764834.078,51749.07837,1,0.340299994,0.172382891
1109,764834.9306,53684.3586,1,0.353300005,0.176616058
1110,763445.9877,53050.4428,1,0.40959999,0.183063284
1111,764799.8187,53752.27711,1,0.388999999,0.184726849
1112,763878.7504,52652.19982,1,0.419999987,0.187574983
1113,763721.4776,51517.63024,1,0.431699991,0.179269746
1114,764816.1468,53548.03754,1,0.389899999,0.178569719
1115,764377.1826,51958.87279,1,0.433999985,0.168844193
1116,765973.4401,51467.35166,1,0.202900007,0.051672313
1117,764667.5984,51741.41996,1,0.378800005,0.195697829
1118,765269.3165,53635.97146,1,0.368400007,0.156398118
1119,764859.9386,53760.16663,1,0.394300014,0.172071218
1120,764522.0312,52125.26588,1,0.364800006,0.179350019
1121,765575.4437,52434.09155,1,0.520399988,0.19361338
1122,764715.3362,53092.02908,1,0.448399991,0.193857491
1123,766185.5474,52832.95083,1,0.376399994,0.154102668
1124,765266.9163,53694.75872,1,0.372999996,0.152630955
1125,764510.517,51780.78017,1,0.406800002,0.186510116
1126,763857.3532,52948.16292,1,0.414400011,0.203601286
1127,765419.6084,52645.11671,1,0.399699986,0.157386512
1128,765459.9091,53744.80548,1,0.375200003,0.150990471
1129,765553.7512,52369.76833,1,0.418900013,0.173898324
1130,764784.1864,53491.95956,1,0.374599993,0.193431392
1131,765070.0306,52530.41918,1,0.396600008,0.166527882
1132,763624.1853,51460.06164,1,0.402799994,0.204787776
1133,764724.4717,53506.7415,1,0.301499993,0.20846124
1134,766001.968,52118.52007,1,0.425199986,0.191030368
1135,764111.4655,53617.23518,1,0.442400008,0.216253757
1136,765015.5469,53601.31605,1,0.602299988,0.247545645
1137,764763.2051,52893.98745,1,0.404000014,0.290857166
1138,766174.508,52994.63812,1,0.345400006,0.148309886
1139,764034.3601,53052.79418,1,0.305799991,0.148126334
1140,764960.8994,53759.61267,1,0.386599988,0.17931509
1141,763879.4981,53494.90479,1,0.439599991,0.21081534
1142,765880.0811,52753.89024,1,0.341800004,0.167861149
1143,765099.4307,53711.51278,1,0.391499996,0.188546941
1144,765038.9558,53934.22713,1,0.382400006,0.154064
1145,765037.8112,53364.81964,1,0.360199988,0.264497668
1146,765162.7516,52871.79416,1,0.360700011,0.168102175
1147,766437.2573,53359.80224,1,0.404300004,0.198338866
1148,766066.546,52109.94267,1,0.413199991,0.227455392
1149,764877.2144,53567.52147,1,0.458400011,0.237943202
1150,766175.8924,51495.03879,1,0.414799988,0.352044284
1151,766243.5063,52239.83153,1,0.382999986,0.238024563
1152,764156.2132,52025.36877,1,0.423999995,0.242643625
1153,764199.0341,53287.1159,1,0.381399989,0.214990512
1154,764411.8479,52687.50871,1,0.406699985,0.196785569
1155,763758.3329,53050.11951,1,0.246999994,0.099264823
1156,765361.4572,51645.54699,1,0.352100015,0.187515944
1157,765993.0767,51438.01607,1,0.213100001,0.045888461
1158,766066.1225,52273.48379,1,0.357899994,0.194525093
1159,765558.4653,52593.34309,1,0.395200014,0.143724099
1160,764725.3979,52447.06509,1,0.326999992,0.185550526
1161,764292.4554,52481.77447,1,0.309199989,0.228935763
1162,765953.9262,53208.56383,1,0.395399988,0.203816846
1163,765098.6421,53911.10743,1,0.372000009,0.158652872
1164,764579.1194,53681.83688,1,0.363499999,0.171648636
1165,764465.5639,52104.24168,1,0.397899985,0.172827914
1166,765162.8457,52822.37979,1,0.369700015,0.153271168
1167,764660.2505,52422.32481,1,0.315800011,0.182301238
1168,765132.5473,51789.59268,1,0.306499988,0.279652715
1169,764576.2984,52160.5224,1,0.393000007,0.164626658
1170,766468.047,53738.78706,1,0.358700007,0.235898048
1171,764450.3896,52032.80848,1,0.387800008,0.181827277
1172,765603.5864,53752.99482,1,0.386799991,0.165457368
1173,765363.5692,52756.95502,1,0.395799994,0.174336106
1174,764671.9654,52421.23211,1,0.337799996,0.211023867
1175,763989.2364,53969.6349,1,0.405400008,0.263337076
1176,764676.3834,53174.78891,1,0.384600013,0.242292881
1177,764659.6342,51637.13696,1,0.371499985,0.192197025
1178,766223.6559,53135.46862,1,0.346599996,0.176033124
1179,765384.7221,52826.3316,1,0.415100008,0.213819012
1180,766148.7913,52848.51425,1,0.405600011,0.169563293
1181,764571.1251,51822.3016,1,0.409999996,0.172611713
1182,766468.5963,52314.79169,1,0.396699995,0.174721107
1183,765926.8219,52643.05199,1,0.341500014,0.22000128
1184,765456.5614,53258.04853,1,0.371399999,0.198348492
1185,766409.3902,53675.09158,1,0.331800014,0.156883687
1186,765066.925,53434.32148,1,0.421099991,0.191004828
1187,763805.3612,53863.39673,1,0.400200009,0.191440806
1188,763951.46,52349.31118,1,0.387400001,0.175928101
1189,764096.1848,51790.49357,1,0.402200013,0.228480995
1190,764562.2126,51685.95577,1,0.391299993,0.185044125
1191,766002.3746,52108.1377,1,0.416399986,0.194388777
1192,765509.1923,52917.52935,1,0.405200005,0.203615412
1193,766330.8627,52750.90085,1,0.393999994,0.175347283
1194,764525.5597,53601.25259,1,0.405999988,0.174155921
1195,765467.0579,53431.71057,1,0.401300013,0.172273651
1196,764581.4113,51484.57487,1,0.456400007,0.210953027
1197,763845.8101,51547.73606,1,0.282599986,0.183125243
1198,764931.9143,53881.49576,1,0.373600006,0.171643704
1199,765230.3968,53773.41295,1,0.425900012,0.188652441
1200,764519.7775,53240.05272,1,0.370000005,0.206679955
1201,764471.4312,51444.87282,1,0.386599988,0.214449361
1202,763393.1422,53272.71487,1,0.360799998,0.211554408
1203,764787.0279,53547.91164,1,0.400000006,0.189363778
1204,764526.5155,53733.76229,1,0.400999993,0.19076243
1205,764871.2875,51769.8767,1,0.411300004,0.175875694
1206,764620.4493,51837.97142,1,0.415600002,0.180151999
1207,764854.9776,53009.31008,1,0.397899985,0.208723679
1208,764901.9837,51797.47443,1,0.381300002,0.175511628
1209,764744.2434,53692.25313,1,0.373600006,0.17839545
1210,764102.2619,54021.0586,1,0.398999989,0.182464495
1211,766002.6229,52215.80694,1,0.448799998,0.196443632
1212,765202.233,51789.11701,1,0.386799991,0.229535133
1213,765932.2089,51478.85523,1,0.206499994,0.047819141
1214,765235.5565,51766.64933,1,0.393099993,0.217675209
1215,764822.1928,53171.72547,1,0.431600004,0.225642294
1216,765048.2996,53773.38509,1,0.377999991,0.168195531
1217,763796.0672,53302.96112,1,0.223199993,0.066520751
1218,765203.1549,53061.24006,1,0.379999995,0.147029385
1219,765193.8662,53935.76388,1,0.417499989,0.187082618
1220,766333.2372,52736.98562,1,0.426800013,0.200256839
1221,764259.7392,52550.95542,1,0.424400002,0.198870808
1222,765846.3167,52770.53653,1,0.376199991,0.170274869
1223,764519.521,51831.43845,1,0.379799992,0.182531714
1224,765312.3421,53516.03574,1,0.362599999,0.13508077
1225,764516.4376,52058.10086,1,0.344300002,0.173476875
1226,764751.77,53857.0893,1,0.377999991,0.177176595
1227,766443.9476,52387.2168,1,0.341800004,0.229467407
1228,765046.4816,52738.92986,1,0.294200003,0.175809607
1229,765207.2192,53088.05654,1,0.377900004,0.138800338
1230,764682.9868,52885.45463,1,0.390799999,0.275969505
1231,765384.4448,53728.86876,1,0.416500002,0.160496145
1232,766373.2963,53342.63413,1,0.388999999,0.136968449
1233,764540.1374,53494.00635,1,0.425599992,0.179942802
1234,765277.4779,53463.6513,1,0.34709999,0.134759098
1235,763857.3244,52988.66525,1,0.3204,0.240605101
1236,764520.3699,51867.3024,1,0.390199989,0.172600776
1237,764411.998,53323.68037,1,0.443100005,0.361546755
1238,764156.6655,52450.86956,1,0.403200001,0.234783888
1239,763604.2345,53232.82103,1,0.31220001,0.16065754
1240,765015.0579,53867.5788,1,0.400000006,0.178563952
1241,764010.9634,52753.72417,1,0.379000008,0.25309962
1242,765196.4494,52935.43528,1,0.369599998,0.228486091
1243,763956.415,53057.67101,1,0.378600001,0.158709839
1244,764634.8029,53685.67839,1,0.377000004,0.166813359
1245,764523.86,51817.77037,1,0.375800014,0.165975288
1246,764579.7854,52008.70639,1,0.390100002,0.186046049
1247,764432.6989,51770.48347,1,0.392199993,0.184971958
1248,766016.4367,52053.60547,1,0.440400004,0.213187292
1249,764211.1407,52419.06154,1,0.428799987,0.210724294
1250,765550.2367,53611.76396,1,0.405099988,0.174023435
1251,765158.0005,53575.54143,1,0.363000005,0.181415811
1252,764007.6136,52405.45098,1,0.428299993,0.234157234
1253,764728.2158,53881.74298,1,0.380600005,0.230441317
1254,764390.0036,53350.3932,1,0.53609997,0.45870173
1255,764821.257,53119.11458,1,0.386799991,0.157648444
1256,766177.2757,52477.8275,1,0.401899993,0.156934187
1257,764422.7024,52005.66826,1,0.438699991,0.179782465
1258,764699.2791,53800.94264,1,0.391600013,0.201118246
1259,766438.8043,53892.84528,1,0.327399999,0.17552264
1260,764373.0608,51847.89217,1,0.397599995,0.203271791
1261,764616.607,52052.7248,1,0.409000009,0.183655471
1262,765146.0649,53796.27253,1,0.369599998,0.146230474
1263,764503.5027,52223.71924,1,0.38409999,0.164448917
1264,763980.4683,52314.89671,1,0.348100007,0.182037562
1265,765239.5011,53578.93155,1,0.365700006,0.172397107
1266,766204.2187,52790.77293,1,0.361799985,0.179155737
1267,764317.1739,53019.04735,1,0.42840001,0.200262234
1268,764334.2527,53656.40486,1,0.393000007,0.244588658
1269,764725.0891,53705.2667,1,0.375200003,0.171418309
1270,764767.6825,51491.80587,1,0.320800006,0.176725999
1271,763399.5861,52952.65818,1,0.337500006,0.185561374
1272,764075.5159,52423.55067,1,0.40200001,0.208594769
1273,765361.5406,52891.04739,1,0.360000014,0.147494018
1274,764446.0403,53902.23649,1,0.330799997,0.239383534
1275,764909.2479,53822.64821,1,0.395300001,0.173285663
1276,763545.1704,52620.63843,1,0.352699995,0.231186181
1277,764307.3879,53670.76566,1,0.455599993,0.263312519
1278,764544.1074,52130.31225,1,0.39379999,0.172015011
1279,764921.4145,51643.65049,1,0.440400004,0.179619491
1280,765632.9357,52837.29209,1,0.393400013,0.168172255
1281,764780.8795,53660.19845,1,0.390799999,0.185327172
1282,765455.7403,53337.0642,1,0.441599995,0.185501426
1283,765180.5594,52878.85318,1,0.431499988,0.172658339
1284,765225.5119,53324.56758,1,0.379799992,0.165117353
1285,765446.9236,52779.39244,1,0.398999989,0.186857566
1286,763767.9179,53312.29353,1,0.28490001,0.141525596
1287,765203.8357,53615.97511,1,0.394199997,0.187385321
1288,766140.0569,52266.96322,1,0.399599999,0.226480559
1289,765176.5206,53266.56937,1,0.382999986,0.155604899
1290,763850.2127,52946.2368,1,0.414400011,0.203601286
1291,764922.5122,51537.4295,1,0.36559999,0.209513694
1292,764917.3051,51439.36398,1,0.387800008,0.211810991
1293,763881.0701,53085.59888,1,0.363200009,0.162810341
1294,763809.0384,53946.30015,1,0.34889999,0.172942027
1295,766376.5079,53318.06093,1,0.400599986,0.141703784
1296,764808.9271,53839.00582,1,0.393400013,0.173658773
1297,764667.3601,51699.71964,1,0.406599998,0.191377103
1298,764795.9958,52677.54223,1,0.396100014,0.198086753
1299,763406.3179,53235.22696,1,0.354600012,0.220665261
1300,763641.3317,52822.50478,1,0.355699986,0.180164844
1301,765548.0776,53266.90401,1,0.367000014,0.179161832
1302,766123.1801,52767.00236,1,0.385800004,0.17152594
1303,765552.0853,52422.81973,1,0.544799984,0.205119729
1304,766225.1267,52741.04862,1,0.3204,0.169623628
1305,766409.9653,53931.47264,1,0.326299995,0.150907114
1306,765861.812,52599.79298,1,0.430400014,0.298023015
1307,764074.6854,54038.89418,1,0.387400001,0.191565618
1308,765112.9615,53176.77116,1,0.365399987,0.14501214
1309,764991.2831,51475.5415,1,0.376700014,0.188944384
1310,764846.7824,53129.37899,1,0.381799996,0.163403139
1311,764086.2114,54033.21855,1,0.385800004,0.193187028
1312,765974.0016,51562.80892,1,0.251100004,0.055393387
1313,765522.6309,53655.91332,1,0.360399991,0.154477283
1314,763632.548,51946.63877,1,0.336400002,0.230242074
1315,765292.3028,53815.95954,1,0.381399989,0.177806184
1316,764658.0184,51847.63706,1,0.409000009,0.179047182
1317,764349.0562,51501.87684,1,0.437299997,0.345952779
1318,765161.5493,53942.06713,1,0.398400009,0.166328579
1319,765508.4208,52725.07079,1,0.373600006,0.143563151
1320,765320.3323,53695.43482,1,0.354400009,0.170604303
1321,766294.1863,52770.12331,1,0.34040001,0.172166869
